STATION_NUMBER,YEAR,MONTH,MIN,MAX,Day,FlowValue,Symbol,DateKey
01AD001,1944,9,11.30000,24.10000,1,24.10000,E,19440901
01AD001,1944,10,10.80000,39.40000,1,13.40000,,19441001
01AD001,1944,11,23.60000,43.90000,1,35.40000,,19441101
01AD001,1944,12,19.00000,25.10000,1,25.10000,B,19441201
01AD001,1945,1,12.20000,27.00000,1,12.20000,B,19450101
01AD001,1945,2,23.20000,44.50000,1,23.20000,B,19450201
01AD001,1945,3,35.10000,51.30000,1,38.50000,,19450301
01AD001,1945,4,61.20000,229.00000,1,61.20000,,19450401
01AD001,1945,5,39.90000,184.00000,1,184.00000,,19450501
01AD001,1945,6,12.20000,63.70000,1,49.00000,,19450601
01AD001,1945,7,30.00000,74.20000,1,30.00000,E,19450701
01AD001,1945,8,24.10000,52.40000,1,52.40000,E,19450801
01AD001,1945,9,13.90000,43.30000,1,16.40000,E,19450901
01AD001,1945,10,34.00000,44.50000,1,44.50000,E,19451001
01AD001,1945,11,16.40000,35.40000,1,35.40000,E,19451101
01AD001,1945,12,5.21000,43.90000,1,10.10000,,19451201
01AD001,1946,1,19.00000,22.90000,1,20.70000,B,19460101
01AD001,1946,2,29.40000,47.30000,1,32.00000,B,19460201
01AD001,1946,3,30.30000,48.40000,1,37.40000,,19460301
01AD001,1946,4,34.00000,160.00000,1,34.80000,,19460401
01AD001,1946,5,177.00000,240.00000,1,184.00000,,19460501
01AD001,1946,6,22.40000,166.00000,1,166.00000,,19460601
01AD001,1946,7,19.00000,27.00000,1,24.10000,E,19460701
01AD001,1946,8,16.80000,56.10000,1,56.10000,E,19460801
01AD001,1946,9,19.00000,37.90000,1,19.00000,E,19460901
01AD001,1946,10,10.30000,34.80000,1,34.80000,,19461001
01AD001,1946,11,5.04000,12.20000,1,9.20000,,19461101
01AD001,1946,12,4.76000,5.38000,1,4.76000,B,19461201
01AD001,1947,1,9.46000,18.50000,1,9.46000,B,19470101
01AD001,1947,2,5.97000,22.40000,1,11.30000,B,19470201
01AD001,1947,3,35.10000,56.40000,1,49.30000,,19470301
01AD001,1947,4,33.40000,81.80000,1,43.90000,,19470401
01AD001,1947,5,82.10000,331.00000,1,82.10000,,19470501
01AD001,1947,6,23.20000,283.00000,1,283.00000,,19470601
01AD001,1947,7,39.90000,52.40000,1,52.40000,E,19470701
01AD001,1947,8,24.90000,42.20000,1,42.20000,E,19470801
01AD001,1947,9,36.80000,51.30000,1,37.90000,E,19470901
01AD001,1947,10,22.40000,33.70000,1,33.70000,E,19471001
01AD001,1947,11,16.30000,22.20000,1,16.90000,E,19471101
01AD001,1947,12,15.60000,20.20000,1,20.20000,,19471201
01AD001,1948,1,9.83000,14.20000,1,14.20000,B,19480101
01AD001,1948,2,5.80000,6.31000,1,6.31000,B,19480201
01AD001,1948,3,5.80000,12.20000,1,5.80000,B,19480301
01AD001,1948,4,13.30000,122.00000,1,13.30000,,19480401
01AD001,1948,5,125.00000,206.00000,1,125.00000,,19480501
01AD001,1948,6,19.70000,174.00000,1,174.00000,,19480601
01AD001,1948,7,17.40000,29.20000,1,29.20000,E,19480701
01AD001,1948,8,20.70000,35.10000,1,31.70000,E,19480801
01AD001,1948,9,27.70000,54.40000,1,54.40000,E,19480901
01AD001,1948,10,13.30000,36.80000,1,36.80000,E,19481001
01AD001,1948,11,20.70000,73.30000,1,20.70000,E,19481101
01AD001,1948,12,23.60000,89.50000,1,65.10000,,19481201
01AD001,1949,1,15.20000,24.40000,1,24.40000,B,19490101
01AD001,1949,2,21.90000,37.90000,1,27.30000,B,19490201
01AD001,1949,3,30.00000,43.30000,1,30.00000,,19490301
01AD001,1949,4,35.10000,144.00000,1,35.10000,,19490401
01AD001,1949,5,20.80000,157.00000,1,142.00000,,19490501
01AD001,1949,6,35.70000,133.00000,1,133.00000,,19490601
01AD001,1949,7,23.10000,42.20000,1,42.20000,E,19490701
01AD001,1949,8,22.30000,39.10000,1,22.30000,E,19490801
01AD001,1949,9,17.40000,36.00000,1,17.40000,E,19490901
01AD001,1949,10,27.30000,46.20000,1,46.20000,E,19491001
01AD001,1949,11,5.52000,24.20000,1,24.20000,,19491101
01AD001,1949,12,4.87000,7.05000,1,4.87000,B,19491201
01AD001,1950,1,23.60000,43.30000,1,23.60000,B,19500101
01AD001,1950,2,24.40000,44.70000,1,24.40000,B,19500201
01AD001,1950,3,30.00000,45.90000,1,45.90000,B,19500301
01AD001,1950,4,36.20000,176.00000,1,44.70000,,19500401
01AD001,1950,5,20.80000,184.00000,1,179.00000,,19500501
01AD001,1950,6,42.50000,109.00000,1,61.40000,,19500601
01AD001,1950,7,30.30000,109.00000,1,109.00000,,19500701
01AD001,1950,8,27.30000,50.40000,1,27.30000,E,19500801
01AD001,1950,9,9.63000,36.00000,1,9.63000,E,19500901
01AD001,1950,10,9.12000,24.90000,1,24.90000,E,19501001
01AD001,1950,11,6.03000,138.00000,1,8.89000,,19501101
01AD001,1950,12,35.10000,211.00000,1,142.00000,,19501201
01AD001,1951,1,26.30000,33.10000,1,33.10000,B,19510101
01AD001,1951,2,13.40000,30.00000,1,30.00000,B,19510201
01AD001,1951,3,36.00000,67.70000,1,36.00000,B,19510301
01AD001,1951,4,46.20000,275.00000,1,46.20000,,19510401
01AD001,1951,5,29.40000,198.00000,1,198.00000,,19510501
01AD001,1951,6,17.30000,61.40000,1,49.60000,,19510601
01AD001,1951,7,41.90000,65.10000,1,62.90000,E,19510701
01AD001,1951,8,27.90000,41.90000,1,32.60000,E,19510801
01AD001,1951,9,19.00000,55.50000,1,19.00000,E,19510901
01AD001,1951,10,9.77000,48.10000,1,47.30000,,19511001
01AD001,1951,11,7.31000,64.00000,1,10.80000,,19511101
01AD001,1951,12,26.50000,86.60000,1,30.60000,,19511201
01AD001,1952,1,5.95000,43.60000,1,27.10000,,19520101
01AD001,1952,2,5.18000,51.50000,1,42.50000,,19520201
01AD001,1952,3,20.90000,51.00000,1,49.30000,,19520301
01AD001,1952,4,22.50000,179.00000,1,27.30000,,19520401
01AD001,1952,5,162.00000,286.00000,1,196.00000,,19520501
01AD001,1952,6,36.80000,158.00000,1,158.00000,,19520601
01AD001,1952,7,17.80000,55.50000,1,48.70000,,19520701
01AD001,1952,8,9.34000,47.00000,1,41.10000,,19520801
01AD001,1952,9,8.78000,37.90000,1,24.20000,,19520901
01AD001,1952,10,9.77000,90.30000,1,9.91000,,19521001
01AD001,1952,11,27.10000,81.30000,1,69.10000,,19521101
01AD001,1952,12,15.90000,37.70000,1,30.60000,,19521201
01AD001,1953,1,8.33000,42.80000,1,9.49000,,19530101
01AD001,1953,2,7.22000,53.80000,1,19.80000,,19530201
01AD001,1953,3,37.90000,70.80000,1,39.90000,,19530301
01AD001,1953,4,84.70000,230.00000,1,84.70000,,19530401
01AD001,1953,5,19.00000,220.00000,1,220.00000,,19530501
01AD001,1953,6,15.10000,54.40000,1,17.80000,,19530601
01AD001,1953,7,13.10000,68.20000,1,35.40000,,19530701
01AD001,1953,8,27.30000,48.10000,1,48.10000,,19530801
01AD001,1953,9,20.80000,29.40000,1,27.30000,,19530901
01AD001,1953,10,9.34000,20.70000,1,20.70000,,19531001
01AD001,1953,11,3.68000,10.10000,1,9.34000,,19531101
01AD001,1953,12,3.79000,6.12000,1,4.36000,,19531201
01AD001,1954,1,4.59000,5.47000,1,4.64000,B,19540101
01AD001,1954,2,21.60000,38.80000,1,21.60000,B,19540201
01AD001,1954,3,36.20000,64.80000,1,36.20000,,19540301
01AD001,1954,4,29.40000,233.00000,1,40.20000,,19540401
01AD001,1954,5,82.10000,232.00000,1,232.00000,,19540501
01AD001,1954,6,16.40000,117.00000,1,72.50000,,19540601
01AD001,1954,7,26.10000,72.80000,1,42.50000,,19540701
01AD001,1954,8,40.50000,187.00000,1,64.30000,,19540801
01AD001,1954,9,15.40000,167.00000,1,48.70000,,19540901
01AD001,1954,10,43.60000,151.00000,1,83.50000,,19541001
01AD001,1954,11,24.40000,137.00000,1,70.20000,,19541101
01AD001,1954,12,32.60000,68.00000,1,68.00000,,19541201
01AD001,1955,1,16.40000,34.00000,1,32.30000,B,19550101
01AD001,1955,2,24.60000,57.20000,1,40.20000,B,19550201
01AD001,1955,3,35.10000,54.40000,1,38.20000,B,19550301
01AD001,1955,4,30.30000,292.00000,1,34.30000,,19550401
01AD001,1955,5,90.60000,351.00000,1,309.00000,,19550501
01AD001,1955,6,18.00000,145.00000,1,119.00000,,19550601
01AD001,1955,7,12.30000,49.80000,1,28.60000,,19550701
01AD001,1955,8,8.55000,40.50000,1,15.60000,,19550801
01AD001,1955,9,10.30000,34.50000,1,27.10000,,19550901
01AD001,1955,10,30.90000,61.70000,1,30.90000,,19551001
01AD001,1955,11,4.02000,41.10000,1,41.10000,,19551101
01AD001,1955,12,6.20000,27.90000,1,15.20000,,19551201
01AD001,1956,1,10.60000,25.30000,1,13.70000,B,19560101
01AD001,1956,2,12.50000,28.90000,1,12.50000,B,19560201
01AD001,1956,3,9.34000,21.00000,1,21.00000,B,19560301
01AD001,1956,4,8.89000,101.00000,1,9.49000,B,19560401
01AD001,1956,5,70.20000,156.00000,1,106.00000,,19560501
01AD001,1956,6,26.30000,72.50000,1,70.20000,,19560601
01AD001,1956,7,10.90000,37.10000,1,27.70000,,19560701
01AD001,1956,8,10.20000,54.70000,1,11.80000,,19560801
01AD001,1956,9,8.01000,40.80000,1,35.70000,,19560901
01AD001,1956,10,4.13000,23.80000,1,7.70000,,19561001
01AD001,1956,11,2.29000,20.20000,1,20.00000,,19561101
01AD001,1956,12,1.78000,3.85000,1,1.78000,B,19561201
01AD001,1957,1,3.26000,12.50000,1,3.26000,B,19570101
01AD001,1957,2,7.22000,18.00000,1,9.34000,B,19570201
01AD001,1957,3,10.90000,16.60000,1,15.60000,B,19570301
01AD001,1957,4,10.20000,120.00000,1,10.90000,,19570401
01AD001,1957,5,20.00000,168.00000,1,133.00000,,19570501
01AD001,1957,6,14.70000,66.30000,1,35.40000,,19570601
01AD001,1957,7,35.70000,85.00000,1,85.00000,,19570701
01AD001,1957,8,8.89000,51.50000,1,43.00000,,19570801
01AD001,1957,9,5.30000,38.20000,1,38.20000,,19570901
01AD001,1957,10,3.40000,34.50000,1,6.80000,E,19571001
01AD001,1957,11,7.42000,79.90000,1,7.62000,E,19571101
01AD001,1957,12,24.60000,200.00000,1,58.90000,,19571201
01AD001,1958,1,19.00000,140.00000,1,140.00000,,19580101
01AD001,1958,2,12.00000,62.30000,1,28.90000,B,19580201
01AD001,1958,3,9.12000,52.10000,1,45.30000,,19580301
01AD001,1958,4,34.80000,343.00000,1,34.80000,,19580401
01AD001,1958,5,18.60000,337.00000,1,337.00000,,19580501
01AD001,1958,6,26.10000,106.00000,1,57.80000,E,19580601
01AD001,1958,7,25.90000,94.90000,1,49.30000,E,19580701
01AD001,1958,8,22.90000,182.00000,1,64.30000,E,19580801
01AD001,1958,9,19.80000,94.00000,1,89.20000,E,19580901
01AD001,1958,10,16.40000,57.20000,1,32.80000,,19581001
01AD001,1958,11,8.10000,50.40000,1,21.60000,,19581101
01AD001,1958,12,10.80000,26.30000,1,21.80000,,19581201
01AD001,1959,1,11.10000,26.90000,1,23.60000,B,19590101
01AD001,1959,2,11.60000,33.40000,1,11.60000,B,19590201
01AD001,1959,3,19.80000,35.40000,1,28.60000,B,19590301
01AD001,1959,4,17.60000,153.00000,1,19.40000,,19590401
01AD001,1959,5,19.40000,214.00000,1,162.00000,,19590501
01AD001,1959,6,32.60000,125.00000,1,32.60000,,19590601
01AD001,1959,7,15.40000,44.20000,1,34.30000,,19590701
01AD001,1959,8,11.10000,41.30000,1,41.30000,,19590801
01AD001,1959,9,10.40000,55.50000,1,13.70000,,19590901
01AD001,1959,10,10.10000,18.00000,1,11.60000,,19591001
01AD001,1959,11,14.60000,100.00000,1,14.60000,,19591101
01AD001,1959,12,33.70000,92.60000,1,92.60000,,19591201
01AD001,1960,1,19.40000,47.60000,1,33.40000,B,19600101
01AD001,1960,2,27.30000,34.00000,1,30.60000,B,19600201
01AD001,1960,3,17.00000,45.60000,1,36.20000,B,19600301
01AD001,1960,4,16.70000,144.00000,1,17.10000,B,19600401
01AD001,1960,5,129.00000,303.00000,1,159.00000,,19600501
01AD001,1960,6,12.70000,47.60000,1,21.20000,,19600601
01AD001,1960,7,10.10000,43.60000,1,24.40000,,19600701
01AD001,1960,8,10.40000,35.10000,1,34.80000,,19600801
01AD001,1960,9,3.62000,27.50000,1,18.80000,,19600901
01AD001,1960,10,4.87000,22.50000,1,22.50000,E,19601001
01AD001,1960,11,3.17000,8.33000,1,5.49000,E,19601101
01AD001,1960,12,2.78000,47.30000,1,3.45000,B,19601201
01AD001,1961,1,6.06000,59.50000,1,6.06000,B,19610101
01AD001,1961,2,21.80000,29.20000,1,23.60000,B,19610201
01AD001,1961,3,18.70000,36.80000,1,23.80000,B,19610301
01AD001,1961,4,17.10000,92.60000,1,18.70000,B,19610401
01AD001,1961,5,103.00000,300.00000,1,103.00000,,19610501
01AD001,1961,6,15.30000,183.00000,1,183.00000,,19610601
01AD001,1961,7,16.40000,53.50000,1,47.90000,E,19610701
01AD001,1961,8,11.60000,52.10000,1,39.90000,E,19610801
01AD001,1961,9,8.55000,12.20000,1,9.40000,E,19610901
01AD001,1961,10,10.30000,57.80000,1,10.30000,E,19611001
01AD001,1961,11,6.63000,58.00000,1,58.00000,E,19611101
01AD001,1961,12,4.05000,40.80000,1,7.19000,B,19611201
01AD001,1962,1,3.96000,40.80000,1,3.96000,B,19620101
01AD001,1962,2,12.20000,22.00000,1,22.00000,B,19620201
01AD001,1962,3,13.20000,53.20000,1,13.70000,B,19620301
01AD001,1962,4,25.30000,86.60000,1,25.30000,B,19620401
01AD001,1962,5,37.40000,143.00000,1,51.50000,,19620501
01AD001,1962,6,27.90000,94.30000,1,58.60000,,19620601
01AD001,1962,7,15.40000,59.50000,1,33.40000,E,19620701
01AD001,1962,8,13.50000,52.70000,1,26.90000,E,19620801
01AD001,1962,9,13.60000,57.80000,1,14.60000,E,19620901
01AD001,1962,10,8.44000,40.80000,1,40.50000,E,19621001
01AD001,1962,11,13.00000,140.00000,1,15.10000,E,19621101
01AD001,1962,12,14.70000,66.00000,1,45.00000,E,19621201
01AD001,1963,1,29.70000,45.00000,1,29.70000,B,19630101
01AD001,1963,2,19.80000,45.00000,1,33.10000,B,19630201
01AD001,1963,3,12.00000,23.00000,1,22.10000,B,19630301
01AD001,1963,4,13.60000,100.00000,1,13.60000,B,19630401
01AD001,1963,5,119.00000,232.00000,1,123.00000,,19630501
01AD001,1963,6,17.50000,88.90000,1,88.90000,,19630601
01AD001,1963,7,16.80000,64.80000,1,16.80000,E,19630701
01AD001,1963,8,19.90000,59.70000,1,20.00000,E,19630801
01AD001,1963,9,16.30000,69.90000,1,69.40000,E,19630901
01AD001,1963,10,33.40000,146.00000,1,33.40000,,19631001
01AD001,1963,11,47.60000,182.00000,1,49.80000,,19631101
01AD001,1963,12,24.60000,116.00000,1,102.00000,,19631201
01AD001,1964,1,19.60000,51.00000,1,51.00000,A,19640101
01AD001,1964,2,17.40000,35.70000,1,34.80000,B,19640201
01AD001,1964,3,12.50000,18.20000,1,18.00000,A,19640301
01AD001,1964,4,13.70000,131.00000,1,15.50000,A,19640401
01AD001,1964,5,45.30000,182.00000,1,142.00000,A,19640501
01AD001,1964,6,35.40000,90.60000,1,79.60000,E,19640601
01AD001,1964,7,14.30000,51.50000,1,25.10000,E,19640701
01AD001,1964,8,15.00000,60.60000,1,31.10000,E,19640801
01AD001,1964,9,15.10000,56.60000,1,44.70000,E,19640901
01AD001,1964,10,8.55000,25.70000,1,14.90000,E,19641001
01AD001,1964,11,5.69000,19.10000,1,10.30000,E,19641101
01AD001,1964,12,5.66000,55.20000,1,9.68000,,19641201
01AD001,1965,1,14.30000,55.50000,1,54.70000,,19650101
01AD001,1965,2,27.90000,34.30000,1,34.00000,,19650201
01AD001,1965,3,10.70000,46.70000,1,27.90000,,19650301
01AD001,1965,4,13.60000,40.80000,1,23.40000,,19650401
01AD001,1965,5,14.20000,121.00000,1,14.20000,,19650501
01AD001,1965,6,20.00000,77.60000,1,77.60000,,19650601
01AD001,1965,7,11.00000,61.20000,1,23.80000,E,19650701
01AD001,1965,8,7.28000,46.70000,1,11.90000,E,19650801
01AD001,1965,9,6.91000,12.90000,1,7.16000,E,19650901
01AD001,1965,10,9.49000,71.60000,1,10.20000,E,19651001
01AD001,1965,11,20.90000,79.30000,1,62.30000,E,19651101
01AD001,1965,12,5.04000,48.10000,1,27.80000,,19651201
01AD001,1966,1,6.77000,52.10000,1,26.80000,,19660101
01AD001,1966,2,6.46000,53.00000,1,22.20000,,19660201
01AD001,1966,3,6.65000,60.90000,1,31.10000,,19660301
01AD001,1966,4,43.30000,186.00000,1,43.30000,,19660401
01AD001,1966,5,78.70000,185.00000,1,185.00000,,19660501
01AD001,1966,6,22.00000,69.10000,1,51.50000,,19660601
01AD001,1966,7,13.30000,22.60000,1,22.60000,E,19660701
01AD001,1966,8,12.60000,14.60000,1,14.40000,E,19660801
01AD001,1966,9,11.20000,16.50000,1,12.60000,E,19660901
01AD001,1966,10,10.60000,38.20000,1,14.10000,E,19661001
01AD001,1966,11,36.80000,104.00000,1,42.80000,,19661101
01AD001,1966,12,27.20000,87.20000,1,74.20000,,19661201
01AD001,1967,1,15.90000,32.00000,1,20.10000,,19670101
01AD001,1967,2,24.20000,67.70000,1,24.20000,,19670201
01AD001,1967,3,15.40000,39.40000,1,28.10000,,19670301
01AD001,1967,4,14.90000,36.80000,1,15.10000,,19670401
01AD001,1967,5,39.60000,173.00000,1,39.60000,E,19670501
01AD001,1967,6,31.70000,84.70000,1,78.70000,,19670601
01AD001,1967,7,20.50000,58.90000,1,58.90000,E,19670701
01AD001,1967,8,20.50000,35.70000,1,21.10000,E,19670801
01AD001,1967,9,21.90000,111.00000,1,21.90000,E,19670901
01AD001,1967,10,60.60000,104.00000,1,90.90000,E,19671001
01AD001,1967,11,25.30000,64.00000,1,64.00000,,19671101
01AD001,1967,12,23.90000,63.70000,1,58.30000,,19671201
01AD001,1968,1,31.40000,83.50000,1,37.90000,,19680101
01AD001,1968,2,13.60000,56.60000,1,35.70000,,19680201
01AD001,1968,3,24.70000,55.80000,1,55.80000,,19680301
01AD001,1968,4,43.60000,292.00000,1,43.60000,,19680401
01AD001,1968,5,22.30000,282.00000,1,282.00000,,19680501
01AD001,1968,6,16.20000,38.80000,1,25.80000,,19680601
01AD001,1968,7,13.60000,47.60000,1,37.10000,,19680701
01AD001,1968,8,9.34000,13.50000,1,13.20000,E,19680801
01AD001,1968,9,9.06000,40.80000,1,11.50000,E,19680901
01AD001,1968,10,6.88000,38.80000,1,38.80000,E,19681001
01AD001,1968,11,6.06000,7.79000,1,7.08000,E,19681101
01AD001,1968,12,5.35000,28.60000,1,5.78000,,19681201
01AD001,1969,1,9.29000,25.90000,1,21.00000,,19690101
01AD001,1969,2,10.70000,31.40000,1,11.10000,,19690201
01AD001,1969,3,16.50000,28.20000,1,22.90000,,19690301
01AD001,1969,4,15.80000,100.00000,1,18.00000,,19690401
01AD001,1969,5,105.00000,416.00000,1,105.00000,,19690501
01AD001,1969,6,18.80000,203.00000,1,203.00000,,19690601
01AD001,1969,7,14.10000,35.40000,1,23.10000,,19690701
01AD001,1969,8,13.50000,43.30000,1,15.10000,,19690801
01AD001,1969,9,12.40000,53.80000,1,41.30000,,19690901
01AD001,1969,10,13.70000,52.10000,1,34.30000,,19691001
01AD001,1969,11,24.50000,122.00000,1,24.50000,,19691101
01AD001,1969,12,32.30000,79.00000,1,43.00000,,19691201
01AD001,1970,1,32.30000,45.30000,1,34.50000,,19700101
01AD001,1970,2,13.30000,39.90000,1,35.10000,,19700201
01AD001,1970,3,26.80000,64.80000,1,34.00000,,19700301
01AD001,1970,4,21.40000,153.00000,1,26.10000,,19700401
01AD001,1970,5,79.90000,246.00000,1,167.00000,,19700501
01AD001,1970,6,16.30000,100.00000,1,70.80000,,19700601
01AD001,1970,7,16.60000,47.60000,1,16.60000,,19700701
01AD001,1970,8,14.60000,37.70000,1,35.70000,,19700801
01AD001,1970,9,12.30000,18.30000,1,14.40000,E,19700901
01AD001,1970,10,12.60000,101.00000,1,13.60000,,19701001
01AD001,1970,11,15.90000,54.90000,1,53.20000,,19701101
01AD001,1970,12,6.06000,52.10000,1,26.70000,,19701201
01AD001,1971,1,5.75000,55.80000,1,7.48000,,19710101
01AD001,1971,2,25.60000,36.20000,1,31.10000,,19710201
01AD001,1971,3,16.40000,32.60000,1,24.10000,,19710301
01AD001,1971,4,12.40000,102.00000,1,15.50000,,19710401
01AD001,1971,5,111.00000,248.00000,1,111.00000,,19710501
01AD001,1971,6,12.00000,121.00000,1,121.00000,,19710601
01AD001,1971,7,11.40000,34.80000,1,13.50000,,19710701
01AD001,1971,8,11.00000,109.00000,1,11.30000,E,19710801
01AD001,1971,9,25.30000,108.00000,1,108.00000,E,19710901
01AD001,1971,10,17.60000,45.90000,1,22.90000,E,19711001
01AD001,1971,11,13.90000,55.80000,1,33.40000,E,19711101
01AD001,1971,12,9.60000,22.90000,1,9.91000,,19711201
01AD001,1972,1,12.20000,28.90000,1,21.90000,,19720101
01AD001,1972,2,21.00000,64.00000,1,58.60000,,19720201
01AD001,1972,3,18.00000,45.30000,1,23.00000,,19720301
01AD001,1972,4,39.10000,78.40000,1,42.20000,,19720401
01AD001,1972,5,88.30000,297.00000,1,88.30000,,19720501
01AD001,1972,6,24.40000,191.00000,1,191.00000,,19720601
01AD001,1972,7,17.30000,40.20000,1,40.20000,,19720701
01AD001,1972,8,12.00000,29.70000,1,22.40000,E,19720801
01AD001,1972,9,11.80000,34.80000,1,12.00000,E,19720901
01AD001,1972,10,30.30000,78.20000,1,30.30000,E,19721001
01AD001,1972,11,20.50000,80.40000,1,66.80000,,19721101
01AD001,1972,12,20.00000,29.70000,1,29.20000,,19721201
01AD001,1973,1,9.12000,51.00000,1,20.20000,,19730101
01AD001,1973,2,15.30000,58.60000,1,15.30000,,19730201
01AD001,1973,3,52.70000,75.00000,1,56.10000,,19730301
01AD001,1973,4,55.50000,326.00000,1,56.60000,,19730401
01AD001,1973,5,123.00000,371.00000,1,343.00000,,19730501
01AD001,1973,6,20.10000,140.00000,1,133.00000,,19730601
01AD001,1973,7,14.40000,24.60000,1,20.00000,E,19730701
01AD001,1973,8,13.30000,23.10000,1,17.00000,E,19730801
01AD001,1973,9,19.30000,27.50000,1,23.80000,E,19730901
01AD001,1973,10,11.60000,23.80000,1,23.80000,E,19731001
01AD001,1973,11,8.27000,14.60000,1,13.80000,,19731101
01AD001,1973,12,9.80000,96.60000,1,9.97000,,19731201
01AD001,1974,1,36.00000,88.10000,1,88.10000,,19740101
01AD001,1974,2,30.30000,39.10000,1,34.50000,,19740201
01AD001,1974,3,24.40000,43.00000,1,29.20000,,19740301
01AD001,1974,4,30.30000,106.00000,1,31.70000,,19740401
01AD001,1974,5,129.00000,442.00000,1,129.00000,,19740501
01AD001,1974,6,35.70000,245.00000,1,245.00000,,19740601
01AD001,1974,7,12.40000,34.80000,1,34.80000,,19740701
01AD001,1974,8,12.50000,18.20000,1,16.30000,E,19740801
01AD001,1974,9,11.20000,15.00000,1,15.00000,E,19740901
01AD001,1974,10,8.21000,11.50000,1,11.50000,E,19741001
01AD001,1974,11,8.24000,14.90000,1,10.10000,E,19741101
01AD001,1974,12,13.30000,59.50000,1,13.30000,E,19741201
01AD001,1975,1,27.80000,37.90000,1,32.30000,,19750101
01AD001,1975,2,23.10000,36.20000,1,36.20000,,19750201
01AD001,1975,3,18.50000,41.90000,1,22.70000,,19750301
01AD001,1975,4,29.70000,91.20000,1,37.10000,,19750401
01AD001,1975,5,95.70000,260.00000,1,95.70000,,19750501
01AD001,1975,6,33.10000,101.00000,1,100.00000,,19750601
01AD001,1975,7,13.50000,28.20000,1,28.20000,E,19750701
01AD001,1975,8,13.40000,24.20000,1,15.70000,E,19750801
01AD001,1975,9,10.40000,16.20000,1,13.00000,E,19750901
01AD001,1975,10,6.99000,12.00000,1,12.00000,E,19751001
01AD001,1975,11,8.64000,16.10000,1,8.81000,E,19751101
01AD001,1975,12,12.80000,27.50000,1,12.80000,E,19751201
01AD001,1976,1,18.70000,24.20000,1,19.20000,,19760101
01AD001,1976,2,19.70000,31.70000,1,19.70000,,19760201
01AD001,1976,3,24.20000,61.40000,1,29.40000,,19760301
01AD001,1976,4,66.80000,213.00000,1,66.80000,,19760401
01AD001,1976,5,127.00000,236.00000,1,215.00000,,19760501
01AD001,1976,6,15.90000,126.00000,1,126.00000,,19760601
01AD001,1976,7,15.30000,18.00000,1,17.30000,E,19760701
01AD001,1976,8,12.50000,94.60000,1,14.90000,E,19760801
01AD001,1976,9,16.00000,61.40000,1,35.40000,E,19760901
01AD001,1976,10,26.80000,133.00000,1,57.50000,,19761001
01AD001,1976,11,33.70000,104.00000,1,104.00000,,19761101
01AD001,1976,12,30.60000,67.40000,1,36.00000,E,19761201
01AD001,1977,1,27.90000,51.00000,1,30.60000,,19770101
01AD001,1977,2,21.30000,35.10000,1,35.10000,,19770201
01AD001,1977,3,19.30000,28.60000,1,20.50000,,19770301
01AD001,1977,4,31.40000,289.00000,1,31.40000,,19770401
01AD001,1977,5,150.00000,334.00000,1,300.00000,,19770501
01AD001,1977,6,30.60000,78.20000,1,78.20000,,19770601
01AD001,1977,7,10.50000,68.50000,1,68.50000,,19770701
